,times,temps
8462,17:35:56,77.1
8463,17:35:57,77.1
8464,17:35:59,77.1
8465,17:36:01,77.1
8466,17:36:02,77.1
8467,17:36:04,77.1
8468,17:36:06,77.1
8469,17:36:07,77.1
8470,17:36:09,77.1
8471,17:36:10,77.1
8472,17:36:12,77.1
8473,17:36:14,77.1
8474,17:36:15,77.1
8475,17:36:17,77.1
8476,17:36:19,77.1
8477,17:36:20,77.1
8478,17:36:22,77.1
8479,17:36:24,77.1
8480,17:36:25,77.1
8481,17:36:27,77.1
8482,17:36:28,77.1
8483,17:36:30,77.1
8484,17:36:32,77.1
8485,17:36:33,77.1
8486,17:36:35,77.1
8487,17:36:37,77.1
8488,17:36:38,77.1
8489,17:36:40,77.1
8490,17:36:42,77.1
8491,17:36:43,77.1
8492,17:36:45,77.1
8493,17:36:46,77.1
8494,17:36:48,77.1
8495,17:36:50,77.1
8496,17:36:51,77.1
8497,17:36:53,77.1
8498,17:36:55,77.1
8499,17:36:56,77.1
8500,17:36:58,77.1
8501,17:37:00,77.1
8502,17:37:01,77.1
8503,17:37:03,77.1
8504,17:37:05,77.1
8505,17:37:06,77.1
8506,17:37:08,77.1
8507,17:37:09,77.1
8508,17:37:11,77.1
8509,17:37:13,77.1
8510,17:37:14,77.1
8511,17:37:16,77.1
8512,17:37:18,77.1
8513,17:37:19,77.1
8514,17:37:21,77.1
8515,17:37:23,77.1
8516,17:37:24,77.1
8517,17:37:26,77.1
8518,17:37:27,77.1
8519,17:37:29,77.1
8520,17:37:31,77.1
8521,17:37:32,77.1
8522,17:37:34,77.1
8523,17:37:36,77.1
8524,17:37:37,77.1
8525,17:37:39,77.1
8526,17:37:41,77.1
8527,17:37:42,77.1
8528,17:37:44,77.1
8529,17:37:45,77.1
8530,17:37:47,77.1
8531,17:37:49,77.1
8532,17:37:50,77.1
8533,17:37:52,77.1
8534,17:37:54,77.1
8535,17:37:55,77.1
8536,17:37:57,77.1
8537,17:37:59,77.1
8538,17:38:00,77.1
8539,17:38:02,77.2
8540,17:38:03,77.2
8541,17:38:05,77.2
8542,17:38:07,77.2
8543,17:38:08,77.2
8544,17:38:10,77.2
8545,17:38:12,77.2
8546,17:38:13,77.2
8547,17:38:15,77.2
8548,17:38:17,77.2
8549,17:38:18,77.2
8550,17:38:20,77.2
8551,17:38:21,77.2
8552,17:38:23,77.2
8553,17:38:25,77.2
8554,17:38:26,77.2
8555,17:38:28,77.2
8556,17:38:30,77.2
8557,17:38:31,77.2
8558,17:38:33,77.2
8559,17:38:35,77.2
8560,17:38:36,77.2
8561,17:38:38,77.2
8562,17:38:39,77.2
8563,17:38:41,77.2
8564,17:38:43,77.2
8565,17:38:44,77.2
8566,17:38:46,77.2
8567,17:38:48,77.2
8568,17:38:49,77.2
8569,17:38:51,77.2
8570,17:38:53,77.2
8571,17:38:54,77.2
8572,17:38:56,77.2
8573,17:38:57,77.2
8574,17:38:59,77.2
8575,17:39:01,77.2
8576,17:39:02,77.2
8577,17:39:04,77.2
8578,17:39:06,77.2
8579,17:39:07,77.2
8580,17:39:09,77.2
8581,17:39:11,77.2
8582,17:39:12,77.2
8583,17:39:14,77.2
8584,17:39:15,77.2
8585,17:39:17,77.2
8586,17:39:19,77.1
8587,17:39:20,77.1
8588,17:39:22,77.1
8589,17:39:24,77.1
8590,17:39:25,77.1
8591,17:39:27,77.1
8592,17:39:29,77.1
8593,17:39:30,77.1
8594,17:39:32,77.1
8595,17:39:34,77.1
8596,17:39:35,77.1
8597,17:39:37,77.1
8598,17:39:38,77.1
8599,17:39:40,77.1
8600,17:39:42,77.1
8601,17:39:43,77.1
8602,17:39:45,77.1
8603,17:39:47,77.1
8604,17:39:48,77.1
8605,17:39:50,77.1
8606,17:39:52,77.1
8607,17:39:53,77.0
8608,17:39:55,77.0
8609,17:39:56,77.0
8610,17:39:58,77.0
8611,17:40:00,77.0
8612,17:40:01,77.0
8613,17:40:03,77.0
8614,17:40:05,77.0
8615,17:40:06,77.0
8616,17:40:08,76.9
8617,17:40:10,76.9
8618,17:40:11,76.9
8619,17:40:13,76.9
8620,17:40:15,76.9
8621,17:40:16,76.9
8622,17:40:18,76.9
8623,17:40:19,76.9
8624,17:40:21,76.8
8625,17:40:23,76.8
8626,17:40:24,76.8
8627,17:40:26,76.8
8628,17:40:28,76.8
8629,17:40:29,76.7
8630,17:40:31,76.7
8631,17:40:32,76.7
8632,17:40:34,76.7
8633,17:40:36,76.7
8634,17:40:37,76.6
8635,17:40:39,76.6
8636,17:40:41,76.6
8637,17:40:42,76.6
8638,17:40:44,76.5
8639,17:40:46,76.5
8640,17:40:47,76.5
8641,17:40:49,76.4
8642,17:40:51,76.4
8643,17:40:52,76.4
8644,17:40:54,76.4
8645,17:40:55,76.3
8646,17:40:57,76.3
8647,17:40:59,76.3
8648,17:41:00,76.3
8649,17:41:02,76.2
8650,17:41:04,76.2
8651,17:41:05,76.2
8652,17:41:07,76.1
8653,17:41:09,76.1
8654,17:41:10,76.1
8655,17:41:12,76.0
8656,17:41:13,76.0
8657,17:41:15,76.0
8658,17:41:17,75.9
8659,17:41:18,75.9
8660,17:41:20,75.9
8661,17:41:22,75.8
8662,17:41:23,75.8
8663,17:41:25,75.7
8664,17:41:27,75.7
8665,17:41:28,75.6
8666,17:41:30,75.6
8667,17:41:31,75.6
8668,17:41:33,75.5
8669,17:41:35,75.5
8670,17:41:36,75.4
8671,17:41:38,75.4
8672,17:41:40,75.3
8673,17:41:41,75.3
8674,17:41:43,75.2
8675,17:41:45,75.2
8676,17:41:46,75.2
8677,17:41:48,75.1
8678,17:41:50,75.1
8679,17:41:51,75.0
8680,17:41:53,75.0
8681,17:41:54,74.9
8682,17:41:56,74.9
8683,17:41:58,74.8
8684,17:41:59,74.8
8685,17:42:01,74.7
8686,17:42:03,74.6
8687,17:42:04,74.6
8688,17:42:06,74.5
8689,17:42:08,74.5
8690,17:42:09,74.4
8691,17:42:11,74.4
8692,17:42:12,74.3
8693,17:42:14,74.3
8694,17:42:16,74.2
8695,17:42:17,74.1
8696,17:42:19,74.1
8697,17:42:21,74.0
8698,17:42:22,74.0
8699,17:42:24,73.9
8700,17:42:26,73.8
8701,17:42:27,73.8
8702,17:42:29,73.7
8703,17:42:31,73.7
8704,17:42:32,73.6
8705,17:42:34,73.5
8706,17:42:35,73.5
8707,17:42:37,73.4
8708,17:42:39,73.3
8709,17:42:40,73.3
8710,17:42:42,73.2
8711,17:42:44,73.2
8712,17:42:45,73.1
8713,17:42:47,73.0
8714,17:42:49,73.0
8715,17:42:50,72.9
8716,17:42:52,72.8
8717,17:42:53,72.8
8718,17:42:55,72.7
8719,17:42:57,72.6
8720,17:42:58,72.6
8721,17:43:00,72.5
8722,17:43:02,72.4
8723,17:43:03,72.3
8724,17:43:05,72.3
8725,17:43:07,72.2
8726,17:43:08,72.1
8727,17:43:10,72.1
8728,17:43:12,72.0
8729,17:43:13,71.9
8730,17:43:15,71.8
8731,17:43:16,71.8
8732,17:43:18,71.7
8733,17:43:20,71.6
8734,17:43:21,71.6
8735,17:43:23,71.5
8736,17:43:25,71.4
8737,17:43:26,71.3
8738,17:43:28,71.2
8739,17:43:30,71.2
8740,17:43:31,71.1
8741,17:43:33,71.0
8742,17:43:34,70.9
8743,17:43:36,70.9
8744,17:43:38,70.8
8745,17:43:39,70.7
8746,17:43:41,70.6
8747,17:43:43,70.6
8748,17:43:44,70.5
8749,17:43:46,70.4
8750,17:43:48,70.3
8751,17:43:49,70.2
8752,17:43:51,70.1
8753,17:43:52,70.1
8754,17:43:54,70.0
8755,17:43:56,69.9
8756,17:43:57,69.8
8757,17:43:59,69.7
8758,17:44:01,69.7
8759,17:44:02,69.6
8760,17:44:04,69.5
8761,17:44:06,69.4
8762,17:44:07,69.3
8763,17:44:09,69.3
8764,17:44:11,69.2
8765,17:44:12,69.1
8766,17:44:14,69.0
8767,17:44:15,68.9
8768,17:44:17,68.9
8769,17:44:19,68.8
8770,17:44:20,68.7
8771,17:44:22,68.6
8772,17:44:24,68.5
8773,17:44:25,68.4
8774,17:44:27,68.4
8775,17:44:29,68.3
8776,17:44:30,68.2
8777,17:44:32,68.1
8778,17:44:33,68.0
8779,17:44:35,67.9
8780,17:44:37,67.9
8781,17:44:38,67.8
8782,17:44:40,67.7
8783,17:44:42,67.6
8784,17:44:43,67.5
8785,17:44:45,67.5
8786,17:44:47,67.4
8787,17:44:48,67.3
8788,17:44:50,67.2
8789,17:44:51,67.1
8790,17:44:53,67.0
8791,17:44:55,66.9
8792,17:44:56,66.8
8793,17:44:58,66.8
8794,17:45:00,66.7
8795,17:45:01,66.6
8796,17:45:03,66.5
8797,17:45:05,66.4
8798,17:45:06,66.4
8799,17:45:08,66.3
8800,17:45:10,66.2
8801,17:45:11,66.1
8802,17:45:13,66.0
8803,17:45:14,65.9
8804,17:45:16,65.9
8805,17:45:18,65.8
8806,17:45:19,65.7
8807,17:45:21,65.6
8808,17:45:23,65.5
8809,17:45:24,65.4
8810,17:45:26,65.3
8811,17:45:28,65.3
8812,17:45:29,65.2
8813,17:45:31,65.1
8814,17:45:32,65.0
8815,17:45:34,64.9
8816,17:45:36,64.8
8817,17:45:37,64.8
8818,17:45:39,64.7
8819,17:45:41,64.6
8820,17:45:42,64.5
8821,17:45:44,64.4
8822,17:45:46,64.3
8823,17:45:47,64.3
8824,17:45:49,64.2
8825,17:45:50,64.1
8826,17:45:52,64.0
8827,17:45:54,63.9
8828,17:45:55,63.8
8829,17:45:57,63.8
8830,17:45:59,63.7
8831,17:46:00,63.6
8832,17:46:02,63.5
8833,17:46:04,63.4
8834,17:46:05,63.3
8835,17:46:07,63.3
8836,17:46:08,63.2
8837,17:46:10,63.1
8838,17:46:12,63.0
8839,17:46:13,62.9
8840,17:46:15,62.9
8841,17:46:17,62.8
8842,17:46:18,62.7
8843,17:46:20,62.6
8844,17:46:22,62.5
8845,17:46:23,62.4
8846,17:46:25,62.4
8847,17:46:27,62.3
8848,17:46:28,62.2
8849,17:46:30,62.1
8850,17:46:31,62.0
8851,17:46:33,61.9
8852,17:46:35,61.9
8853,17:46:36,61.8
8854,17:46:38,61.7
8855,17:46:40,61.6
8856,17:46:41,61.5
8857,17:46:43,61.5
8858,17:46:45,61.4
8859,17:46:46,61.3
8860,17:46:48,61.2
8861,17:46:49,61.1
8862,17:46:51,61.1
8863,17:46:53,61.0
8864,17:46:54,60.9
8865,17:46:56,60.8
8866,17:46:58,60.7
8867,17:46:59,60.6
8868,17:47:01,60.6
8869,17:47:03,60.5
8870,17:47:04,60.4
8871,17:47:06,60.3
8872,17:47:07,60.2
8873,17:47:09,60.2
8874,17:47:11,60.1
8875,17:47:12,60.0
8876,17:47:14,59.9
8877,17:47:16,59.9
8878,17:47:17,59.8
8879,17:47:19,59.7
8880,17:47:21,59.6
8881,17:47:22,59.5
8882,17:47:24,59.5
8883,17:47:26,59.4
8884,17:47:27,59.3
8885,17:47:29,59.2
8886,17:47:30,59.2
8887,17:47:32,59.1
8888,17:47:34,59.0
8889,17:47:35,58.9
8890,17:47:37,58.8
8891,17:47:39,58.8
8892,17:47:40,58.7
8893,17:47:42,58.6
8894,17:47:44,58.5
8895,17:47:45,58.5
8896,17:47:47,58.4
8897,17:47:48,58.3
8898,17:47:50,58.2
8899,17:47:52,58.1
8900,17:47:53,58.1
8901,17:47:55,58.0
8902,17:47:57,57.9
8903,17:47:58,57.8
8904,17:48:00,57.7
8905,17:48:02,57.7
8906,17:48:03,57.6
8907,17:48:05,57.5
8908,17:48:06,57.4
8909,17:48:08,57.4
8910,17:48:10,57.3
8911,17:48:11,57.2
8912,17:48:13,57.1
8913,17:48:15,57.1
8914,17:48:16,57.0
8915,17:48:18,56.9
8916,17:48:20,56.8
8917,17:48:21,56.7
8918,17:48:23,56.7
8919,17:48:24,56.6
8920,17:48:26,56.5
8921,17:48:28,56.4
8922,17:48:29,56.4
8923,17:48:31,56.3
8924,17:48:33,56.2
8925,17:48:34,56.1
8926,17:48:36,56.1
8927,17:48:38,56.0
8928,17:48:39,55.9
8929,17:48:41,55.9
8930,17:48:42,55.8
8931,17:48:44,55.7
8932,17:48:46,55.6
8933,17:48:47,55.6
8934,17:48:49,55.5
8935,17:48:51,55.4
8936,17:48:52,55.4
8937,17:48:54,55.3
8938,17:48:56,55.2
8939,17:48:57,55.1
8940,17:48:59,55.1
8941,17:49:01,55.0
8942,17:49:02,54.9
8943,17:49:04,54.9
8944,17:49:05,54.8
8945,17:49:07,54.7
8946,17:49:09,54.7
8947,17:49:10,54.6
8948,17:49:12,54.5
8949,17:49:14,54.5
8950,17:49:15,54.4
8951,17:49:17,54.3
8952,17:49:19,54.2
8953,17:49:20,54.2
8954,17:49:22,54.1
8955,17:49:24,54.0
8956,17:49:25,54.0
8957,17:49:27,53.9
8958,17:49:28,53.8
8959,17:49:30,53.8
8960,17:49:32,53.7
8961,17:49:33,53.6
8962,17:49:35,53.6
8963,17:49:37,53.5
8964,17:49:38,53.4
8965,17:49:40,53.4
8966,17:49:41,53.3
8967,17:49:43,53.2
8968,17:49:45,53.2
8969,17:49:46,53.1
8970,17:49:48,53.0
8971,17:49:50,53.0
8972,17:49:51,52.9
8973,17:49:53,52.8
8974,17:49:55,52.8
8975,17:49:56,52.7
8976,17:49:58,52.6
8977,17:50:00,52.6
8978,17:50:01,52.5
8979,17:50:03,52.4
8980,17:50:04,52.4
8981,17:50:06,52.3
8982,17:50:08,52.2
8983,17:50:09,52.2
8984,17:50:11,52.1
8985,17:50:13,52.1
8986,17:50:14,52.0
8987,17:50:16,51.9
8988,17:50:18,51.9
8989,17:50:19,51.8
8990,17:50:21,51.7
8991,17:50:22,51.7
8992,17:50:24,51.6
8993,17:50:26,51.5
8994,17:50:27,51.5
8995,17:50:29,51.4
8996,17:50:31,51.4
8997,17:50:32,51.3
8998,17:50:34,51.2
8999,17:50:36,51.2
9000,17:50:37,51.1
9001,17:50:39,51.1
9002,17:50:40,51.0
9003,17:50:42,50.9
9004,17:50:44,50.9
9005,17:50:45,50.8
9006,17:50:47,50.7
9007,17:50:49,50.7
9008,17:50:50,50.6
9009,17:50:52,50.6
9010,17:50:54,50.5
9011,17:50:55,50.4
9012,17:50:57,50.4
9013,17:50:58,50.3
9014,17:51:00,50.2
9015,17:51:02,50.2
9016,17:51:03,50.1
9017,17:51:05,50.1
9018,17:51:07,50.0
9019,17:51:08,50.0
9020,17:51:10,49.9
9021,17:51:12,49.8
9022,17:51:13,49.8
9023,17:51:15,49.7
9024,17:51:16,49.6
9025,17:51:18,49.6
9026,17:51:20,49.5
9027,17:51:21,49.5
9028,17:51:23,49.4
9029,17:51:25,49.3
9030,17:51:26,49.3
9031,17:51:28,49.2
9032,17:51:30,49.2
9033,17:51:31,49.1
9034,17:51:33,49.1
9035,17:51:35,49.0
9036,17:51:36,48.9
9037,17:51:38,48.9
9038,17:51:39,48.8
9039,17:51:41,48.8
9040,17:51:43,48.7
9041,17:51:44,48.6
9042,17:51:46,48.6
9043,17:51:48,48.5
9044,17:51:49,48.5
9045,17:51:51,48.4
9046,17:51:53,48.4
9047,17:51:54,48.3
9048,17:51:56,48.3
9049,17:51:57,48.2
9050,17:51:59,48.1
9051,17:52:01,48.1
9052,17:52:02,48.0
9053,17:52:04,48.0
9054,17:52:06,47.9
9055,17:52:07,47.9
9056,17:52:09,47.8
9057,17:52:11,47.8
9058,17:52:12,47.7
9059,17:52:14,47.7
9060,17:52:15,47.6
9061,17:52:17,47.5
9062,17:52:19,47.5
9063,17:52:20,47.4
9064,17:52:22,47.4
9065,17:52:24,47.3
9066,17:52:25,47.3
9067,17:52:27,47.2
9068,17:52:29,47.2
9069,17:52:30,47.1
9070,17:52:32,47.0
9071,17:52:33,47.0
9072,17:52:35,46.9
9073,17:52:37,46.9
9074,17:52:38,46.8
9075,17:52:40,46.8
9076,17:52:42,46.7
9077,17:52:43,46.7
9078,17:52:45,46.6
9079,17:52:47,46.6
9080,17:52:48,46.5
9081,17:52:50,46.5
9082,17:52:52,46.4
9083,17:52:53,46.3
9084,17:52:55,46.3
9085,17:52:56,46.2
9086,17:52:58,46.2
9087,17:53:00,46.1
9088,17:53:01,46.1
9089,17:53:03,46.0
9090,17:53:05,46.0
9091,17:53:06,45.9
9092,17:53:08,45.9
9093,17:53:10,45.8
9094,17:53:11,45.8
9095,17:53:13,45.7
9096,17:53:14,45.7
9097,17:53:16,45.6
9098,17:53:18,45.6
9099,17:53:19,45.5
9100,17:53:21,45.5
9101,17:53:23,45.4
9102,17:53:24,45.4
9103,17:53:26,45.3
9104,17:53:28,45.3
9105,17:53:29,45.2
9106,17:53:31,45.2
9107,17:53:32,45.1
9108,17:53:34,45.1
9109,17:53:36,45.0
9110,17:53:37,45.0
9111,17:53:39,44.9
9112,17:53:41,44.9
9113,17:53:42,44.8
9114,17:53:44,44.8
9115,17:53:46,44.7
9116,17:53:47,44.7
9117,17:53:49,44.7
9118,17:53:50,44.6
9119,17:53:52,44.6
9120,17:53:54,44.5
9121,17:53:55,44.5
9122,17:53:57,44.4
9123,17:53:59,44.4
9124,17:54:00,44.3
9125,17:54:02,44.3
9126,17:54:04,44.2
9127,17:54:05,44.2
9128,17:54:07,44.1
9129,17:54:08,44.1
9130,17:54:10,44.0
9131,17:54:12,44.0
9132,17:54:13,43.9
9133,17:54:15,43.9
9134,17:54:17,43.8
9135,17:54:18,43.8
9136,17:54:20,43.7
9137,17:54:22,43.7
9138,17:54:23,43.7
9139,17:54:25,43.6
9140,17:54:26,43.6
9141,17:54:28,43.5
9142,17:54:30,43.5
9143,17:54:31,43.4
9144,17:54:33,43.4
9145,17:54:35,43.3
9146,17:54:36,43.3
9147,17:54:38,43.2
9148,17:54:40,43.2
9149,17:54:41,43.2
9150,17:54:43,43.1
9151,17:54:44,43.1
9152,17:54:46,43.0
9153,17:54:48,43.0
9154,17:54:49,42.9
9155,17:54:51,42.9
9156,17:54:53,42.8
9157,17:54:54,42.8
9158,17:54:56,42.7
9159,17:54:58,42.7
9160,17:54:59,42.7
9161,17:55:01,42.6
9162,17:55:03,42.6
9163,17:55:04,42.5
9164,17:55:06,42.5
9165,17:55:07,42.4
9166,17:55:09,42.4
9167,17:55:11,42.4
9168,17:55:12,42.3
9169,17:55:14,42.3
9170,17:55:16,42.2
9171,17:55:17,42.2
9172,17:55:19,42.2
9173,17:55:21,42.1
9174,17:55:22,42.1
9175,17:55:24,42.0
9176,17:55:25,42.0
9177,17:55:27,41.9
9178,17:55:29,41.9
9179,17:55:30,41.8
9180,17:55:32,41.8
9181,17:55:34,41.8
9182,17:55:35,41.7
9183,17:55:37,41.7
9184,17:55:39,41.6
9185,17:55:40,41.6
9186,17:55:42,41.6
9187,17:55:43,41.5
9188,17:55:45,41.5
9189,17:55:47,41.4
9190,17:55:48,41.4
9191,17:55:50,41.4
9192,17:55:52,41.3
9193,17:55:53,41.3
9194,17:55:55,41.2
9195,17:55:57,41.2
9196,17:55:58,41.1
9197,17:56:00,41.1
9198,17:56:01,41.1
9199,17:56:03,41.0
9200,17:56:05,41.0
9201,17:56:06,41.0
9202,17:56:08,40.9
9203,17:56:10,40.9
9204,17:56:11,40.8
9205,17:56:13,40.8
9206,17:56:15,40.7
9207,17:56:16,40.7
9208,17:56:18,40.7
9209,17:56:20,40.6
9210,17:56:21,40.6
9211,17:56:23,40.5
9212,17:56:24,40.5
9213,17:56:26,40.5
9214,17:56:28,40.4
9215,17:56:29,40.4
9216,17:56:31,40.3
9217,17:56:33,40.3
9218,17:56:34,40.2
9219,17:56:36,40.2
9220,17:56:38,40.2
9221,17:56:39,40.1
9222,17:56:41,40.1
9223,17:56:42,40.1
9224,17:56:44,40.0
9225,17:56:46,40.0
9226,17:56:47,39.9
9227,17:56:49,39.9
9228,17:56:51,39.9
9229,17:56:52,39.8
9230,17:56:54,39.8
9231,17:56:56,39.7
9232,17:56:57,39.7
9233,17:56:59,39.7
9234,17:57:00,39.6
9235,17:57:02,39.6
9236,17:57:04,39.6
9237,17:57:05,39.5
9238,17:57:07,39.5
9239,17:57:09,39.5
9240,17:57:10,39.4
9241,17:57:12,39.4
9242,17:57:14,39.4
9243,17:57:15,39.3
9244,17:57:17,39.3
9245,17:57:18,39.3
9246,17:57:20,39.2
9247,17:57:22,39.2
9248,17:57:23,39.2
9249,17:57:25,39.1
9250,17:57:27,39.1
9251,17:57:28,39.1
9252,17:57:30,39.0
9253,17:57:32,39.0
9254,17:57:33,38.9
9255,17:57:35,38.9
9256,17:57:37,38.9
9257,17:57:38,38.8
9258,17:57:40,38.8
9259,17:57:41,38.8
9260,17:57:43,38.7
9261,17:57:45,38.7
9262,17:57:46,38.7
9263,17:57:48,38.6
9264,17:57:50,38.6
9265,17:57:51,38.5
9266,17:57:53,38.5
9267,17:57:55,38.5
9268,17:57:56,38.4
9269,17:57:58,38.4
9270,17:57:59,38.4
9271,17:58:01,38.3
9272,17:58:03,38.3
9273,17:58:04,38.3
9274,17:58:06,38.2
9275,17:58:08,38.2
9276,17:58:09,38.2
9277,17:58:11,38.1
9278,17:58:13,38.1
9279,17:58:14,38.1
9280,17:58:16,38.0
9281,17:58:17,38.0
9282,17:58:19,38.0
9283,17:58:21,37.9
9284,17:58:22,37.9
9285,17:58:24,37.9
9286,17:58:26,37.8
9287,17:58:27,37.8
9288,17:58:29,37.8
9289,17:58:31,37.7
9290,17:58:32,37.7
9291,17:58:34,37.7
9292,17:58:35,37.6
9293,17:58:37,37.6
9294,17:58:39,37.6
9295,17:58:40,37.5
9296,17:58:42,37.5
9297,17:58:44,37.5
9298,17:58:45,37.4
9299,17:58:47,37.4
9300,17:58:49,37.4
9301,17:58:50,37.3
9302,17:58:52,37.3
9303,17:58:54,37.3
9304,17:58:55,37.3
9305,17:58:57,37.2
9306,17:58:58,37.2
9307,17:59:00,37.2
9308,17:59:02,37.1
9309,17:59:03,37.1
9310,17:59:05,37.1
9311,17:59:07,37.0
9312,17:59:08,37.0
9313,17:59:10,37.0
9314,17:59:12,36.9
9315,17:59:13,36.9
9316,17:59:15,36.9
9317,17:59:16,36.9
9318,17:59:18,36.8
9319,17:59:20,36.8
9320,17:59:21,36.8
9321,17:59:23,36.7
9322,17:59:25,36.7
9323,17:59:26,36.7
9324,17:59:28,36.7
9325,17:59:30,36.6
9326,17:59:31,36.6
9327,17:59:33,36.6
9328,17:59:34,36.6
9329,17:59:36,36.5
9330,17:59:38,36.5
9331,17:59:39,36.5
9332,17:59:41,36.4
9333,17:59:43,36.4
9334,17:59:44,36.4
9335,17:59:46,36.3
9336,17:59:48,36.3
9337,17:59:49,36.3
9338,17:59:51,36.3
9339,17:59:52,36.2
9340,17:59:54,36.2
9341,17:59:56,36.2
9342,17:59:57,36.1
9343,17:59:59,36.1
9344,18:00:01,36.1
9345,18:00:02,36.1
9346,18:00:04,36.0
9347,18:00:06,36.0
9348,18:00:07,36.0
9349,18:00:09,35.9
9350,18:00:11,35.9
9351,18:00:12,35.9
9352,18:00:14,35.9
9353,18:00:15,35.8
9354,18:00:17,35.8
9355,18:00:19,35.8
9356,18:00:20,35.8
9357,18:00:22,35.7
9358,18:00:24,35.7
9359,18:00:25,35.7
9360,18:00:27,35.6
9361,18:00:29,35.6
9362,18:00:30,35.6
9363,18:00:32,35.6
9364,18:00:33,35.5
9365,18:00:35,35.5
9366,18:00:37,35.5
9367,18:00:38,35.5
9368,18:00:40,35.4
9369,18:00:42,35.4
9370,18:00:43,35.4
9371,18:00:45,35.4
9372,18:00:47,35.3
9373,18:00:48,35.3
9374,18:00:50,35.3
9375,18:00:51,35.3
9376,18:00:53,35.2
9377,18:00:55,35.2
9378,18:00:56,35.2
9379,18:00:58,35.2
9380,18:01:00,35.1
9381,18:01:01,35.1
9382,18:01:03,35.1
9383,18:01:05,35.1
9384,18:01:06,35.0
9385,18:01:08,35.0
9386,18:01:09,35.0
9387,18:01:11,35.0
9388,18:01:13,35.0
9389,18:01:14,35.0
9390,18:01:16,34.9
9391,18:01:18,34.9
9392,18:01:19,34.9
9393,18:01:21,34.9
9394,18:01:23,34.9
9395,18:01:24,34.9
9396,18:01:26,34.9
9397,18:01:28,34.9
9398,18:01:29,34.9
9399,18:01:31,34.9
9400,18:01:32,35.0
9401,18:01:34,35.0
9402,18:01:36,35.0
9403,18:01:37,35.0
9404,18:01:39,35.0
9405,18:01:41,35.0
9406,18:01:42,35.0
9407,18:01:44,35.0
9408,18:01:46,35.0
9409,18:01:47,35.0
9410,18:01:49,35.0
9411,18:01:50,35.0
9412,18:01:52,35.0
9413,18:01:54,34.9
9414,18:01:55,34.9
9415,18:01:57,34.9
9416,18:01:59,34.9
9417,18:02:00,34.8
9418,18:02:02,34.8
9419,18:02:04,34.8
9420,18:02:05,34.8
9421,18:02:07,34.7
9422,18:02:08,34.7
9423,18:02:10,34.7
9424,18:02:12,34.6
9425,18:02:13,34.6
9426,18:02:15,34.6
9427,18:02:17,34.6
9428,18:02:18,34.5
9429,18:02:20,34.5
9430,18:02:22,34.5
9431,18:02:23,34.4
9432,18:02:25,34.4
9433,18:02:26,34.4
9434,18:02:28,34.4
9435,18:02:30,34.3
9436,18:02:31,34.3
9437,18:02:33,34.3
9438,18:02:35,34.3
9439,18:02:36,34.2
9440,18:02:38,34.2
9441,18:02:40,34.2
9442,18:02:41,34.2
9443,18:02:43,34.1
9444,18:02:44,34.1
9445,18:02:46,34.1
9446,18:02:48,34.1
9447,18:02:49,34.0
9448,18:02:51,34.0
9449,18:02:53,34.0
9450,18:02:54,34.0
9451,18:02:56,33.9
9452,18:02:58,33.9
9453,18:02:59,33.9
9454,18:03:01,33.9
9455,18:03:02,33.8
9456,18:03:04,33.8
9457,18:03:06,33.8
9458,18:03:07,33.8
9459,18:03:09,33.7
9460,18:03:11,33.7
9461,18:03:12,33.7
9462,18:03:14,33.7
9463,18:03:16,33.6
9464,18:03:17,33.6
9465,18:03:19,33.6
9466,18:03:20,33.6
9467,18:03:22,33.5
9468,18:03:24,33.5
9469,18:03:25,33.5
9470,18:03:27,33.5
9471,18:03:29,33.5
9472,18:03:30,33.4
9473,18:03:32,33.4
9474,18:03:34,33.4
9475,18:03:35,33.4
9476,18:03:37,33.3
9477,18:03:39,33.3
9478,18:03:40,33.3
9479,18:03:42,33.3
9480,18:03:43,33.2
9481,18:03:45,33.2
9482,18:03:47,33.2
9483,18:03:48,33.2
9484,18:03:50,33.2
9485,18:03:52,33.1
9486,18:03:53,33.1
9487,18:03:55,33.1
9488,18:03:57,33.1
9489,18:03:58,33.0
9490,18:04:00,33.0
9491,18:04:01,33.0
9492,18:04:03,33.0
9493,18:04:05,33.0
9494,18:04:06,32.9
9495,18:04:08,32.9
9496,18:04:10,32.9
9497,18:04:11,32.9
9498,18:04:13,32.9
9499,18:04:15,32.8
9500,18:04:16,32.8
9501,18:04:18,32.8
9502,18:04:19,32.8
9503,18:04:21,32.8
9504,18:04:23,32.7
9505,18:04:24,32.7
9506,18:04:26,32.7
9507,18:04:28,32.7
9508,18:04:29,32.7
9509,18:04:31,32.6
9510,18:04:33,32.6
9511,18:04:34,32.6
9512,18:04:36,32.6
9513,18:04:37,32.5
9514,18:04:39,32.5
9515,18:04:41,32.5
9516,18:04:42,32.5
9517,18:04:44,32.5
9518,18:04:46,32.4
9519,18:04:47,32.4
9520,18:04:49,32.4
9521,18:04:51,32.4
9522,18:04:52,32.4
9523,18:04:54,32.3
9524,18:04:55,32.3
9525,18:04:57,32.3
9526,18:04:59,32.3
9527,18:05:00,32.3
9528,18:05:02,32.2
9529,18:05:04,32.2
9530,18:05:05,32.2
9531,18:05:07,32.2
9532,18:05:09,32.2
9533,18:05:10,32.1
9534,18:05:12,32.1
9535,18:05:13,32.1
9536,18:05:15,32.1
9537,18:05:17,32.1
